patient	well_fov	compartment	channel	feature	processor_type	input_subparent_name	mask_subparent_name	output_features_subparent_name
NF0014_T1	C4-2	Nuclei	Mito	SAMMed3D	GPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Cell	BF	Texture	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Nuclei	DNA.BF	Colocalization	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA	SAMMed3D	GPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Organoid	ER	SAMMed3D	GPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Cell	BF	SAMMed3D	GPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Cell	BF	Intensity	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Texture	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP	SAMMed3D	GPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Cell	AGP	SAMMed3D	GPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Cytoplasm	ER	SAMMed3D	GPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Nuclei	ER.BF	Colocalization	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA.BF	Colocalization	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Organoid	BF	Granularity	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Nuclei	DNA	SAMMed3D	GPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Granularity	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP.BF	Colocalization	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Cell	ER.BF	Colocalization	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Organoid	Mito	SAMMed3D	GPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Cell	DNA	SAMMed3D	GPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	SAMMed3D	GPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Organoid	BF	Texture	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Texture	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Intensity	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Cell	AGP.BF	Colocalization	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Nuclei	AGP.BF	Colocalization	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Organoid	BF	SAMMed3D	GPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Intensity	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Organoid	DNA.BF	Colocalization	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Cytoplasm	Mito	SAMMed3D	GPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Cell	ER	SAMMed3D	GPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Organoid	DNA	SAMMed3D	GPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Nuclei	ER	SAMMed3D	GPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Cell	BF	Granularity	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Cell	Mito	SAMMed3D	GPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Nuclei	BF	SAMMed3D	GPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Cell	DNA.BF	Colocalization	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Organoid	Mito.BF	Colocalization	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Granularity	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Organoid	BF	Intensity	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Organoid	AGP.BF	Colocalization	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Cell	Mito.BF	Colocalization	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Cytoplasm	ER.BF	Colocalization	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Nuclei	Mito.BF	Colocalization	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Cytoplasm	Mito.BF	Colocalization	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Organoid	AGP	SAMMed3D	GPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Organoid	ER.BF	Colocalization	CPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Nuclei	AGP	SAMMed3D	GPU	convolution_100	segmentation_masks	convolution_100_extracted_features
NF0014_T1	C4-2	Cell	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	AGP	Texture	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	DNA.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	DNA.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP	Texture	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA	SAMMed3D	GPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	AGP.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	BF	Intensity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	DNA.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP	SAMMed3D	GPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	AGP	SAMMed3D	GPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	ER.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	Mito	Intensity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	DNA	SAMMed3D	GPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	ER	Texture	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	ER.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA	AreaSizeShape	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	ER.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	ER.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	DNA.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	DNA.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	ER	Texture	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	BF	Texture	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	DNA	Texture	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Texture	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	ER.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	BF	Intensity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	AGP	Intensity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	Mito	Intensity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	DNA	Neighbors	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	DNA.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	AGP	Intensity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	Mito	SAMMed3D	GPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	DNA.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	DNA	Texture	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	DNA	Intensity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP	Intensity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	ER	SAMMed3D	GPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	DNA	SAMMed3D	GPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	DNA	AreaSizeShape	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	Mito	Texture	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	ER	Intensity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	DNA.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	Mito	Intensity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	DNA	AreaSizeShape	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	Mito.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	DNA.AGP	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	Mito.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	AGP	SAMMed3D	GPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	AGP	SAMMed3D	GPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	Mito	SAMMed3D	GPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	DNA.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	BF	Texture	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	ER	Intensity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	ER	SAMMed3D	GPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	Mito	Texture	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA	Texture	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	BF	Texture	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	Mito	Intensity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	DNA	Texture	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	AGP.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	BF	SAMMed3D	GPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	ER	Intensity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	ER	SAMMed3D	GPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	ER	Texture	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	Mito	SAMMed3D	GPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	AGP.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	ER	Texture	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	AGP	Texture	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	DNA.AGP	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	Mito	Texture	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	DNA	SAMMed3D	GPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	SAMMed3D	GPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	DNA.AGP	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	AGP.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	AGP.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	AGP.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	DNA	Intensity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	BF	SAMMed3D	GPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	Mito	Texture	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Intensity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	ER	SAMMed3D	GPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	DNA	AreaSizeShape	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA	Intensity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	Mito	SAMMed3D	GPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	AGP.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	ER.Mito	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	DNA	Intensity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	ER	Intensity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	BF	SAMMed3D	GPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cell	AGP	Intensity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	Mito.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	BF	Intensity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	AGP.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	AGP.ER	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA.AGP	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Cytoplasm	ER.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	Mito.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	AGP	Texture	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	ER.BF	Colocalization	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T1	C4-2	Nuclei	Mito	SAMMed3D	GPU	deconvolved_images	segmentation_masks	deconvolved_images_extracted_features
NF0014_T1	C4-2	Cell	BF	Texture	CPU	deconvolved_images	segmentation_masks	deconvolved_images_extracted_features
NF0014_T1	C4-2	Nuclei	DNA.BF	Colocalization	CPU	deconvolved_images	segmentation_masks	deconvolved_images_extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA	SAMMed3D	GPU	deconvolved_images	segmentation_masks	deconvolved_images_extracted_features
NF0014_T1	C4-2	Organoid	ER	SAMMed3D	GPU	deconvolved_images	segmentation_masks	deconvolved_images_extracted_features
NF0014_T1	C4-2	Cell	BF	SAMMed3D	GPU	deconvolved_images	segmentation_masks	deconvolved_images_extracted_features
NF0014_T1	C4-2	Cell	BF	Intensity	CPU	deconvolved_images	segmentation_masks	deconvolved_images_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Texture	CPU	deconvolved_images	segmentation_masks	deconvolved_images_extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP	SAMMed3D	GPU	deconvolved_images	segmentation_masks	deconvolved_images_extracted_features
NF0014_T1	C4-2	Cell	AGP	SAMMed3D	GPU	deconvolved_images	segmentation_masks	deconvolved_images_extracted_features
NF0014_T1	C4-2	Cytoplasm	ER	SAMMed3D	GPU	deconvolved_images	segmentation_masks	deconvolved_images_extracted_features
NF0014_T1	C4-2	Nuclei	ER.BF	Colocalization	CPU	deconvolved_images	segmentation_masks	deconvolved_images_extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA.BF	Colocalization	CPU	deconvolved_images	segmentation_masks	deconvolved_images_extracted_features
NF0014_T1	C4-2	Organoid	BF	Granularity	CPU	deconvolved_images	segmentation_masks	deconvolved_images_extracted_features
NF0014_T1	C4-2	Nuclei	DNA	SAMMed3D	GPU	deconvolved_images	segmentation_masks	deconvolved_images_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Granularity	CPU	deconvolved_images	segmentation_masks	deconvolved_images_extracted_features
